car_id,model,year,engine_size,horsepower,fuel_type,transmission,drivetrain,mileage_km,fuel_consumption_l_per_100km,co2_emissions_g_km,price_usd,doors,seats,body_type,color,owner_count,accident_history,service_history,country_sold
4640,X1,2015,2,229,hybrid,automatic,FWD,231221,4.6,88,30802,5,5,suv,blue,3,no,partial,USA
4641,X1,2012,2,226,diesel,automatic,FWD,158484,7.2,147,28002,5,5,suv,red,5,no,full,Italy
4642,X7,2018,3.7,278,diesel,automatic,AWD,51714,9.5,210,99019,5,5,suv,white,1,no,partial,Netherlands
4643,3 Series,2012,2.2,241,petrol,,RWD,139225,8.7,179,26601,4,5,sedan,black,2,no,full,France
4644,1 Series,2024,2.6,246,petrol,automatic,FWD,0,9.5,207,30913,3,5,hatchback,white,0,no,full,Turkey
4645,5 Series,2009,3.1,272,hybrid,automatic,RWD,266918,,114,16423,4,5,sedan,white,5,yes,none,UK
4646,3 Series,2019,1.6,195,petrol,automatic,AWD,118681,8.4,192,30706,4,5,sedan,blue,2,no,partial,Italy
4647,5 Series,2005,4.1,302,hybrid,automatic,RWD,300000,6.7,163,16265,4,5,sedan,silver,5,yes,partial,Germany
4648,X5,2018,3.1,246,hybrid,automatic,AWD,91327,5.3,110,69497,5,5,suv,silver,2,no,full,USA
4649,X1,2021,2.4,213,diesel,automatic,AWD,52191,6.7,140,42413,5,5,suv,black,2,no,full,France
4650,X1,2015,2.1,186,diesel,automatic,AWD,160678,6.7,139,31301,5,5,suv,red,2,no,partial,Germany
4651,1 Series,2014,2.5,170,diesel,automatic,FWD,173084,6.7,153,14173,5,4,hatchback,black,2,no,full,Netherlands
4652,X7,2012,3.7,273,petrol,automatic,AWD,238348,9.2,197,79802,5,5,suv,black,2,no,full,Spain
4653,1 Series,2024,2.6,265,hybrid,automatic,RWD,20296,5.2,111,28429,5,4,hatchback,black,1,yes,partial,Spain
4654,X3,2024,2.1,183,diesel,automatic,AWD,26684,6.6,,58304,5,5,suv,blue,0,no,full,France
4655,i3,2018,0,160,electric,automatic,RWD,147249,0,,39325,5,4,hatchback,black,1,no,,Italy
4656,3 Series,2021,3,294,petrol,automatic,AWD,29171,9.1,188,43910,4,5,sedan,blue,1,no,full,Italy
4657,3 Series,2017,3.5,370,hybrid,automatic,RWD,81744,6.4,139,36771,4,5,sedan,white,2,yes,full,France
4658,X3,2006,2.8,212,petrol,automatic,RWD,300000,8.9,212,19602,5,5,suv,red,4,no,partial,France
4659,7 Series,2018,0,408,electric,automatic,AWD,60178,0,0,105475,4,4,sedan,red,1,no,full,UK
4660,X3,2017,3.3,338,hybrid,automatic,RWD,104355,5.6,132,48055,5,5,suv,grey,1,no,partial,Netherlands
4661,X7,2018,3.7,315,diesel,automatic,AWD,127921,8.5,201,87787,5,5,suv,silver,2,no,none,USA
4662,5 Series,2014,2.2,190,petrol,,RWD,195522,7,157,31288,4,5,sedan,red,3,yes,full,USA
4663,1 Series,2022,1.8,150,petrol,automatic,RWD,30385,6.9,166,24707,3,5,hatchback,red,0,no,partial,USA
4664,X7,2022,,299,hybrid,automatic,AWD,26635,5.7,143,97611,5,5,suv,grey,1,yes,full,Turkey
4665,3 Series,2020,2.7,246,diesel,automatic,AWD,75675,7.7,166,34840,4,5,sedan,silver,1,no,full,Italy
4666,7 Series,2023,3.1,346,petrol,automatic,AWD,27825,8.9,190,118897,4,4,sedan,black,0,no,,USA
4667,X5,2021,3.1,228,petrol,automatic,AWD,43607,9.1,,86741,5,5,suv,black,1,no,full,USA
4668,X1,2015,2.2,155,hybrid,automatic,FWD,216284,5.6,126,20913,5,5,suv,,3,no,partial,Turkey
4669,5 Series,2009,3.3,318,petrol,automatic,RWD,160570,10.2,241,27649,4,5,sedan,white,2,no,none,Turkey
4670,3 Series,2010,2.7,243,hybrid,manual,AWD,296052,5.1,,12671,4,5,sedan,red,4,yes,partial,USA
4671,X1,2010,1.7,131,hybrid,automatic,AWD,118235,4.7,100,19738,5,5,suv,silver,5,yes,full,Italy
4672,X1,2018,2.2,197,petrol,automatic,FWD,85284,8.2,191,30788,5,5,suv,grey,3,yes,partial,Italy
4673,X5,2010,3,308,petrol,automatic,AWD,189596,9.8,208,54260,5,5,suv,white,3,,partial,UK
4674,1 Series,2020,2.3,166,petrol,manual,FWD,52852,8.5,182,20331,5,4,hatchback,black,0,yes,partial,USA
4675,3 Series,2024,2.7,297,petrol,manual,AWD,1995,8.9,201,55903,4,5,sedan,silver,0,no,full,Germany
4676,X1,2013,2,223,diesel,automatic,AWD,161967,6.6,135,25726,5,5,suv,white,5,yes,full,Netherlands
4677,X7,2019,3.8,358,petrol,automatic,AWD,63592,9.8,202,90482,5,5,suv,silver,3,no,none,Turkey
4678,Z4,2018,2.7,277,petrol,automatic,RWD,124835,8.9,194,52636,2,2,convertible,black,2,no,partial,Netherlands
4679,X5,2018,3.8,342,petrol,automatic,AWD,47528,10.3,257,67985,5,5,suv,black,1,yes,full,Italy
4680,3 Series,2008,1.9,154,petrol,manual,AWD,49086,8.1,177,22666,4,5,sedan,silver,2,yes,full,Germany
4681,X1,2024,1.8,160,petrol,automatic,AWD,14249,7.9,166,47126,5,5,suv,white,0,no,full,Turkey
4682,3 Series,2020,2.8,231,diesel,automatic,AWD,48881,8.1,173,37932,4,5,sedan,white,,no,full,Italy
4683,5 Series,2011,2.2,238,diesel,automatic,RWD,227946,6.7,155,25308,4,5,sedan,red,4,yes,partial,Turkey
4684,X1,2006,2,156,hybrid,automatic,AWD,169962,4.6,109,15265,5,5,suv,silver,5,no,partial,Turkey
4685,5 Series,2017,2.5,189,hybrid,automatic,RWD,147688,5.5,,37490,4,5,sedan,black,1,yes,partial,France
4686,X5,2006,4.2,324,diesel,automatic,AWD,300000,8.7,192,31474,5,5,suv,black,3,yes,,UK
4687,X1,2007,2.2,233,petrol,automatic,AWD,267835,7,152,13010,5,5,suv,blue,2,yes,none,France
4688,5 Series,2021,4,334,diesel,automatic,AWD,42068,9,187,66612,4,5,sedan,white,1,no,full,Spain
4689,3 Series,2008,2.8,254,hybrid,automatic,RWD,300000,5.9,121,12140,4,5,sedan,red,3,yes,partial,Spain
4690,i4,2011,0,201,electric,automatic,AWD,137073,0,0,38249,4,5,coupe,,,no,partial,Turkey
4691,X5,2018,3.8,350,hybrid,automatic,AWD,40529,6.1,130,67687,5,5,suv,white,2,no,partial,Turkey
4692,1 Series,2016,2.6,218,hybrid,manual,FWD,80790,5.2,102,20330,3,5,hatchback,black,2,yes,partial,UK
4693,X1,2020,,218,diesel,automatic,FWD,60490,5.7,,36619,5,5,suv,white,0,yes,partial,Netherlands
4694,1 Series,2014,2,153,diesel,automatic,FWD,200151,6.3,141,11063,5,4,hatchback,blue,1,yes,full,Germany
4695,3 Series,2016,2.3,177,diesel,automatic,RWD,125817,6.9,159,22474,4,5,sedan,grey,3,no,partial,France
4696,i4,2005,0,229,electric,automatic,AWD,117682,0,0,32860,4,5,coupe,black,4,no,partial,Germany
4697,Z4,2018,2.9,281,petrol,automatic,RWD,98238,9.4,207,54589,2,2,convertible,white,2,no,partial,Netherlands
4698,X7,2017,3.3,339,diesel,automatic,AWD,129490,8.3,182,92963,5,5,suv,white,2,no,full,France
4699,i4,2024,0,302,electric,automatic,AWD,0,0,0,95277,4,5,coupe,blue,0,no,full,Spain
4700,X5,2011,4.2,324,hybrid,automatic,AWD,170589,7.3,168,53183,5,5,suv,white,5,no,partial,Italy
4701,3 Series,2022,3.2,350,diesel,automatic,AWD,63076,8.4,186,47642,4,5,sedan,silver,1,no,partial,USA
4702,X7,2014,4,308,hybrid,automatic,AWD,102622,6.9,152,79026,5,5,suv,black,2,yes,full,USA
4703,X3,2019,2,172,diesel,automatic,RWD,52482,7.3,169,48496,5,5,suv,blue,1,no,partial,Netherlands
4704,5 Series,2016,4.3,300,petrol,automatic,RWD,185761,11.2,254,44230,4,5,sedan,grey,3,no,full,UK
4705,3 Series,2014,2.8,309,hybrid,automatic,RWD,46548,5.2,122,37828,4,5,sedan,grey,3,no,full,Italy
4706,3 Series,2013,2,167,petrol,manual,AWD,256311,7.7,157,14113,4,5,sedan,white,3,yes,none,Italy
4707,i7,2009,0,525,electric,automatic,RWD,210479,0,0,93733,4,5,sedan,white,3,no,partial,UK
4708,1 Series,2024,2.4,257,hybrid,automatic,FWD,0,4.9,114,33773,3,5,hatchback,red,0,no,full,Netherlands
4709,3 Series,2015,2.1,177,petrol,automatic,RWD,111661,9,206,20231,4,5,sedan,silver,3,yes,none,UK
4710,X3,2019,3.3,276,hybrid,automatic,AWD,104029,5.6,145,47303,5,5,suv,black,2,no,none,UK
4711,X3,2024,2.7,281,hybrid,automatic,RWD,0,4.9,93,60195,5,5,suv,silver,0,no,partial,Spain
4712,3 Series,2019,2.2,192,diesel,automatic,RWD,77451,7,168,35641,4,5,sedan,white,4,no,full,Germany
4713,X3,2024,3.2,251,petrol,automatic,AWD,10082,10.4,225,63680,5,5,suv,black,,no,full,UK
4714,1 Series,2013,2.1,245,diesel,manual,FWD,110063,7.4,164,12432,5,5,hatchback,white,4,yes,none,Turkey
4715,5 Series,2015,2.1,224,diesel,automatic,RWD,130275,7,157,42152,4,5,sedan,white,2,no,full,Spain
4716,X5,2016,4.1,354,diesel,automatic,AWD,106939,8.9,204,59487,5,5,suv,red,3,yes,partial,USA
4717,3 Series,2006,1.6,145,hybrid,manual,RWD,266409,4,84,9841,4,5,sedan,white,2,no,none,USA
4718,X5,2021,3.3,317,diesel,automatic,AWD,36535,8.1,173,69073,5,5,suv,black,,yes,full,Turkey
4719,1 Series,2007,2.7,213,hybrid,manual,RWD,298289,5.9,131,2640,5,4,hatchback,silver,3,yes,partial,UK
4720,Z4,2015,2.5,292,petrol,automatic,RWD,244121,8,183,39307,2,2,convertible,white,2,yes,full,UK
4721,5 Series,2017,2.9,288,diesel,automatic,RWD,105057,7.8,180,48545,4,5,sedan,grey,4,,full,USA
4722,7 Series,2011,3.8,291,hybrid,automatic,AWD,190674,7,148,69498,4,5,sedan,black,5,no,full,USA
4723,X5,2012,3.1,236,diesel,automatic,AWD,250307,8.2,185,52278,5,5,suv,white,4,no,full,USA
4724,7 Series,2017,4.2,318,diesel,automatic,AWD,106521,9.6,,88710,4,5,sedan,black,2,no,full,UK
4725,X1,2012,2.1,240,petrol,automatic,AWD,123095,8.1,184,24901,5,5,suv,black,4,,partial,Italy
4726,X5,2019,3.2,259,diesel,automatic,AWD,42990,9.4,211,65599,5,5,suv,grey,1,no,none,USA
4727,5 Series,2008,3.4,238,diesel,automatic,AWD,191459,8.7,191,27430,4,5,sedan,white,3,no,partial,USA
4728,3 Series,2018,1.8,163,hybrid,manual,RWD,45739,4.9,111,38300,4,5,sedan,silver,1,no,full,Germany
4729,3 Series,2006,2.5,279,hybrid,automatic,RWD,300000,5.4,114,11906,4,5,sedan,blue,3,no,partial,USA
4730,3 Series,2024,2.3,266,hybrid,automatic,RWD,3139,5.2,112,43451,4,5,sedan,black,0,no,partial,UK
4731,X5,2017,4.4,365,diesel,automatic,AWD,115434,9.6,216,66716,5,5,suv,,2,no,full,Spain
4732,3 Series,2020,2.8,181,diesel,manual,RWD,62220,7.9,164,37995,4,5,sedan,black,2,no,full,Italy
4733,5 Series,2021,2.8,287,diesel,automatic,RWD,23374,7.5,161,61740,4,5,sedan,red,0,no,full,UK
4734,i4,2014,0,431,electric,automatic,RWD,143508,0,0,64098,4,5,coupe,red,2,no,full,Netherlands
4735,5 Series,2014,3.2,306,petrol,automatic,AWD,37051,10.3,220,48395,4,5,sedan,silver,2,no,partial,Italy
4736,3 Series,2017,2,221,petrol,automatic,RWD,144612,8.2,155,30121,4,5,sedan,white,2,no,partial,UK
4737,X1,2015,1.7,237,hybrid,automatic,AWD,96742,4.8,110,37563,5,5,suv,silver,2,no,full,Turkey
4738,X3,2015,3.4,316,hybrid,automatic,RWD,175395,5.6,134,40303,5,5,suv,blue,3,no,partial,Italy
4739,3 Series,2013,1.9,185,diesel,manual,AWD,185945,5.6,122,21452,4,5,sedan,white,4,no,,Spain
4740,7 Series,2024,4.4,399,petrol,automatic,RWD,0,11.4,251,107368,4,4,sedan,black,1,yes,full,Germany
4741,i4,2016,0,300,electric,automatic,AWD,187593,0,0,57216,4,5,coupe,black,2,,full,France
4742,5 Series,2013,2.2,242,diesel,automatic,AWD,130209,7.2,151,41741,4,5,sedan,red,4,no,partial,France
4743,i3,2024,0,155,electric,automatic,RWD,0,0,0,62325,5,4,hatchback,white,0,no,full,UK
4744,i4,2014,0,376,electric,automatic,RWD,241585,0,,45913,4,5,coupe,white,3,no,full,Spain
4745,7 Series,2009,4,384,hybrid,automatic,RWD,213379,6.9,165,59377,4,5,sedan,grey,4,yes,full,France
4746,7 Series,2006,3.5,320,petrol,automatic,RWD,300000,9.4,200,48451,4,5,sedan,blue,4,no,partial,Turkey
4747,X7,2008,3.7,284,diesel,automatic,AWD,255715,8.1,185,55706,5,5,suv,grey,2,no,partial,USA
4748,X1,2017,2.3,262,hybrid,automatic,FWD,143920,5,96,37807,5,5,suv,blue,2,no,full,UK
4749,i4,2010,,270,electric,automatic,RWD,262899,0,0,38612,4,5,coupe,black,2,no,partial,Spain
4750,X1,2012,1.7,194,diesel,automatic,AWD,137929,6.9,144,24525,5,5,suv,silver,3,no,partial,Spain
4751,Z4,2007,2.7,310,petrol,manual,RWD,300000,9.4,208,26550,2,2,convertible,grey,5,yes,full,Germany
4752,X5,2019,3.7,374,petrol,automatic,AWD,78339,10.2,231,77582,5,5,suv,white,2,no,full,Italy
4753,X7,2023,3.4,311,hybrid,automatic,AWD,0,6.3,126,134259,5,5,suv,grey,0,no,full,USA
4754,X5,2021,3.5,265,diesel,automatic,AWD,51871,8.2,196,81737,5,5,suv,white,2,no,full,Italy
4755,1 Series,2013,,217,hybrid,automatic,RWD,191687,4.9,112,14063,5,5,hatchback,white,4,no,full,Italy
4756,X1,2021,1.6,203,hybrid,automatic,FWD,78010,4.3,84,39718,5,5,suv,white,1,no,full,France
4757,X1,2011,1.8,136,petrol,automatic,FWD,130901,8.1,175,23487,5,5,suv,black,5,no,full,Italy
4758,3 Series,2021,3.3,268,hybrid,automatic,RWD,50347,,137,37090,4,5,sedan,grey,1,no,none,Spain
4759,i4,2017,0,436,electric,automatic,RWD,110097,0,0,52679,4,5,coupe,black,3,yes,full,Netherlands
4760,3 Series,2012,2.8,288,hybrid,manual,AWD,144278,5.7,109,30578,4,5,sedan,grey,4,no,full,UK
4761,3 Series,2015,1.9,180,diesel,manual,AWD,159840,6.3,140,26258,4,5,sedan,blue,2,no,full,UK
4762,X5,2008,3.3,321,diesel,automatic,AWD,262929,7.6,161,40953,5,5,suv,black,5,yes,full,USA
4763,5 Series,2012,4.1,376,hybrid,automatic,RWD,252559,7,155,40006,4,5,sedan,blue,3,no,partial,UK
4764,5 Series,2015,4.2,333,petrol,automatic,RWD,61375,11.4,253,50095,4,5,sedan,silver,1,yes,full,USA
4765,i3,2023,0,208,electric,automatic,RWD,0,0,0,67086,5,4,hatchback,white,0,no,full,France
4766,X7,2019,3.4,273,petrol,automatic,AWD,81676,9.8,217,108537,5,5,suv,,3,no,full,UK
4767,X5,2020,3.9,341,diesel,automatic,AWD,80281,9.3,194,80592,5,5,suv,white,1,no,full,Netherlands
4768,3 Series,2024,2,213,hybrid,automatic,RWD,0,4.6,98,47132,4,5,sedan,black,0,no,full,Spain
4769,i4,2024,0,336,electric,automatic,AWD,9575,0,0,92555,4,5,coupe,grey,0,no,full,Italy
4770,1 Series,2024,1.7,144,diesel,automatic,RWD,10837,5.4,126,26479,5,4,hatchback,black,0,no,partial,Netherlands
4771,3 Series,2013,2.7,199,diesel,manual,RWD,112318,7.5,156,27563,4,5,sedan,silver,3,no,full,UK
4772,5 Series,2017,2.6,211,hybrid,automatic,AWD,51477,4.9,101,53368,4,5,sedan,black,3,no,full,Italy
4773,X3,2020,2.8,213,petrol,automatic,RWD,40944,8.7,176,51861,5,5,suv,black,1,no,partial,France
4774,X3,2005,3.3,275,petrol,automatic,AWD,242271,,219,20610,5,5,suv,red,4,yes,partial,Turkey
4775,i7,2010,0,563,electric,automatic,AWD,185449,,0,95662,4,4,sedan,black,2,yes,partial,Netherlands
4776,X5,2017,3.2,328,petrol,automatic,AWD,104221,10.2,220,57774,5,5,suv,white,2,yes,none,France
4777,X3,2008,2.4,199,hybrid,automatic,RWD,296051,5.2,121,20572,5,5,suv,black,5,yes,full,Italy
4778,7 Series,2022,4,289,diesel,automatic,AWD,27168,8.6,170,102189,4,4,sedan,red,1,no,full,UK
4779,X3,2018,3.4,308,diesel,automatic,AWD,115059,8.7,181,55142,5,5,suv,white,3,no,full,UK
4780,3 Series,2011,3,236,diesel,automatic,RWD,196121,7.2,136,21240,4,5,sedan,grey,3,no,full,Spain
4781,1 Series,2020,1.7,131,hybrid,automatic,FWD,60904,4.4,94,21901,3,5,hatchback,blue,0,no,partial,Spain
4782,X1,2022,1.7,151,diesel,automatic,FWD,40605,6.3,127,42817,5,5,suv,black,2,no,full,UK
4783,X5,2020,4,342,hybrid,automatic,AWD,72845,6.9,154,71616,5,5,suv,blue,2,yes,full,France
4784,Z4,2008,3,337,petrol,manual,RWD,146143,10.3,234,39169,2,2,convertible,grey,5,no,partial,UK
4785,X7,2024,4.1,408,hybrid,automatic,AWD,0,7.4,163,116158,5,5,suv,silver,1,yes,full,USA
4786,X5,2007,3.9,311,diesel,automatic,AWD,300000,9,209,46939,5,5,suv,grey,2,no,,France
4787,X3,2021,2.1,149,petrol,automatic,AWD,20744,7.4,,58160,5,5,suv,black,1,no,full,UK
4788,X3,2024,2.1,184,petrol,automatic,AWD,4279,7.9,181,63251,5,5,suv,black,1,no,full,UK
4789,5 Series,2020,3.5,355,hybrid,automatic,RWD,79855,6,120,67753,4,5,sedan,silver,0,no,full,UK
4790,1 Series,2013,2.2,263,petrol,automatic,RWD,22409,8.2,177,24769,3,5,hatchback,silver,,no,full,USA
4791,3 Series,2018,,298,diesel,automatic,RWD,103642,8.3,183,37228,4,5,sedan,black,1,no,none,Netherlands
4792,i3,2023,0,179,electric,automatic,RWD,19550,0,0,59478,5,4,hatchback,black,,no,full,France
4793,1 Series,2021,2.1,197,hybrid,automatic,RWD,41211,,101,26413,5,5,hatchback,white,2,no,full,Italy
4794,i4,2019,0,350,electric,automatic,RWD,88846,0,0,74583,4,5,coupe,blue,1,no,full,Germany
4795,X1,2010,1.8,162,hybrid,automatic,FWD,82390,4.6,109,24606,5,5,suv,white,2,no,none,USA
4796,3 Series,2012,2.2,193,hybrid,automatic,RWD,172778,4.7,,18832,4,5,sedan,black,5,no,full,UK
4797,5 Series,2014,3.7,403,petrol,automatic,RWD,138080,10.7,235,51907,4,5,sedan,black,4,no,full,Turkey
4798,3 Series,2009,2.1,248,petrol,automatic,RWD,300000,7.4,172,15143,4,5,sedan,silver,3,no,full,Spain
4799,X1,2018,1.8,191,diesel,automatic,FWD,70713,5.9,129,35783,5,5,suv,black,3,no,full,USA
4800,X5,2014,4.1,319,diesel,automatic,AWD,157452,9,201,53655,5,5,suv,black,2,yes,partial,France
4801,X5,2014,3.5,298,diesel,automatic,AWD,114900,8.5,197,56681,5,5,suv,black,1,yes,full,Netherlands
4802,X3,2012,2.4,260,petrol,automatic,AWD,221148,8.2,176,30647,5,5,suv,silver,4,no,partial,Spain
4803,X5,2011,4,313,hybrid,automatic,AWD,147765,6.6,143,57782,5,5,suv,silver,4,no,full,UK
4804,1 Series,2016,1.5,122,diesel,manual,RWD,126338,5.5,115,14696,3,4,hatchback,black,1,yes,full,Spain
4805,5 Series,2021,3.1,242,petrol,automatic,RWD,51797,9.4,214,52562,4,5,sedan,white,1,no,partial,UK
4806,1 Series,2022,2.5,206,hybrid,automatic,RWD,33237,5,109,28313,5,4,hatchback,silver,1,no,full,Turkey
4807,i4,2022,0,499,electric,automatic,AWD,18249,0,0,104335,4,5,coupe,grey,1,no,full,Netherlands
4808,1 Series,2007,2.8,229,diesel,manual,FWD,194079,7.9,166,7992,3,5,hatchback,grey,5,no,partial,Netherlands
4809,Z4,2017,2.1,149,petrol,automatic,RWD,81533,9,186,51907,2,2,convertible,black,,no,full,UK
4810,X1,2018,2,264,petrol,automatic,FWD,105509,7.7,,39053,5,5,suv,grey,2,no,partial,Netherlands
4811,X1,2019,2.3,196,petrol,automatic,AWD,54996,9.1,196,36659,5,5,suv,,2,yes,full,Spain
4812,Z4,2022,3,247,petrol,automatic,RWD,15369,8.1,181,65327,2,2,convertible,white,1,no,full,USA
4813,X1,2005,2.2,246,petrol,automatic,FWD,175457,8.2,176,17761,5,5,suv,white,,no,partial,Turkey
4814,X3,2016,3.3,247,hybrid,automatic,AWD,139931,6.1,122,46413,5,5,suv,blue,1,yes,full,Germany
4815,5 Series,2021,4.4,461,petrol,automatic,RWD,83924,11.5,250,64200,4,5,sedan,grey,0,no,,France
4816,5 Series,2017,3.8,346,hybrid,automatic,AWD,109874,6.5,153,41550,4,5,sedan,white,,no,none,France
4817,X1,2012,1.6,165,petrol,automatic,AWD,267340,7,150,18469,5,5,suv,silver,5,no,full,France
4818,3 Series,2024,1.7,173,petrol,automatic,RWD,0,8.1,179,42028,4,5,sedan,silver,0,no,partial,Germany
4819,5 Series,2011,3.6,298,hybrid,automatic,AWD,83869,6,126,36257,4,5,sedan,blue,3,yes,partial,Italy
4820,i3,2018,0,220,electric,automatic,RWD,63058,0,0,43467,5,4,hatchback,white,1,no,partial,UK
4821,3 Series,2014,1.9,189,diesel,automatic,RWD,237597,7.2,150,23503,4,5,sedan,silver,2,no,full,Netherlands
4822,5 Series,2017,2.6,224,petrol,automatic,RWD,119718,8.6,194,49736,4,5,sedan,black,3,no,full,France
4823,3 Series,2007,2.6,228,hybrid,automatic,RWD,300000,,91,11846,4,5,sedan,black,3,no,full,USA
4824,X3,2024,2.7,276,hybrid,automatic,RWD,922,5.5,130,71270,5,5,suv,blue,0,no,full,Turkey
4825,X5,2023,4.3,398,hybrid,automatic,AWD,36125,7.1,161,99885,5,5,suv,white,1,no,,Germany
4826,i3,2018,0,165,electric,automatic,RWD,104973,0,0,38272,5,4,hatchback,grey,3,yes,full,Netherlands
4827,3 Series,2016,1.6,167,diesel,automatic,AWD,98193,5.6,,23742,4,5,sedan,white,4,yes,partial,UK
4828,X1,2010,2,185,diesel,automatic,FWD,108047,6.2,132,25105,5,5,suv,black,3,no,partial,Germany
4829,5 Series,2016,2.1,242,hybrid,automatic,RWD,125428,4.8,113,39251,4,5,sedan,grey,4,no,full,Turkey
4830,5 Series,2022,2,200,hybrid,automatic,RWD,32376,4.9,106,60441,4,5,sedan,silver,1,no,partial,USA
4831,X1,2021,1.6,181,hybrid,automatic,FWD,59451,4.4,109,42561,5,5,suv,blue,1,no,full,USA
4832,X5,2019,3.1,246,hybrid,automatic,AWD,72086,5.8,144,73899,5,5,suv,white,1,no,full,USA
4833,5 Series,2023,2.5,167,hybrid,automatic,RWD,29194,5,106,58748,4,5,sedan,black,0,no,full,USA
4834,X3,2023,2.6,198,petrol,automatic,RWD,11621,7.9,199,65663,5,5,suv,white,0,no,partial,UK
4835,7 Series,2022,0,419,electric,automatic,AWD,45126,0,0,124844,4,4,sedan,black,1,no,partial,Germany
4836,X5,2012,4.1,392,hybrid,,AWD,223529,7.4,155,62045,5,5,suv,red,2,no,full,Italy
4837,1 Series,2022,2,190,petrol,automatic,RWD,0,8,,28109,3,4,hatchback,silver,1,no,full,Spain
4838,5 Series,2021,3.2,328,diesel,automatic,AWD,70815,8.6,183,57208,4,5,sedan,black,1,no,full,USA
4839,X1,2019,2.4,185,petrol,automatic,FWD,65391,9.1,211,36759,5,5,suv,silver,2,no,none,USA
4840,X5,2023,3.5,301,diesel,automatic,AWD,27578,9.1,193,88289,5,5,suv,blue,0,no,partial,Netherlands
4841,i7,2010,0,500,electric,automatic,AWD,248866,0,0,108708,4,5,sedan,white,3,no,full,USA
4842,Z4,2024,2.6,186,petrol,automatic,RWD,0,8.8,188,67345,2,2,convertible,white,0,no,full,Spain
4843,5 Series,2007,3.4,266,diesel,automatic,RWD,300000,8.2,181,22749,4,5,sedan,white,2,no,full,Netherlands
4844,Z4,2015,2.2,262,petrol,automatic,RWD,120039,8.2,173,49725,2,2,convertible,silver,1,no,partial,UK
4845,1 Series,2017,2.4,186,hybrid,manual,RWD,111554,5.2,120,19015,5,4,hatchback,black,3,no,full,Germany
4846,X5,2012,3.4,297,hybrid,automatic,AWD,225039,5.4,99,45984,5,5,suv,silver,3,yes,full,France
4847,3 Series,2011,1.7,227,petrol,manual,RWD,73314,7.3,147,22678,4,5,sedan,white,5,no,partial,Turkey
4848,i7,2022,0,493,electric,automatic,AWD,31421,0,0,195990,4,5,sedan,blue,0,no,full,Germany
4849,5 Series,2011,4.2,369,hybrid,automatic,AWD,208195,7.2,150,31235,4,5,sedan,silver,5,yes,full,France
4850,7 Series,2022,4.5,392,hybrid,automatic,RWD,5955,7.2,156,106008,4,4,sedan,black,0,no,full,Spain
4851,3 Series,2018,2.7,235,diesel,automatic,AWD,77254,7.2,163,31058,4,5,sedan,red,2,no,partial,Netherlands
4852,i4,2021,0,405,electric,automatic,RWD,69187,0,0,84030,4,5,coupe,white,2,no,full,Germany
4853,X5,2013,3.8,303,diesel,automatic,AWD,225607,9.5,207,46009,5,5,suv,blue,3,yes,partial,France
4854,X1,2011,1.8,156,diesel,automatic,AWD,120729,6.2,144,21838,5,5,suv,silver,3,yes,full,Spain
4855,5 Series,2024,3,299,petrol,automatic,RWD,0,9.5,212,71785,4,5,sedan,blue,0,no,full,USA
4856,X5,2021,,372,hybrid,automatic,AWD,34235,6.6,,90644,5,5,suv,white,1,no,full,Germany
4857,Z4,2009,2.3,254,petrol,manual,RWD,170296,8.5,181,34300,2,2,convertible,white,,yes,full,USA
4858,3 Series,2021,2.6,238,petrol,automatic,RWD,66657,8.4,178,39408,4,5,sedan,white,0,no,full,Turkey
4859,1 Series,2019,2.9,272,diesel,automatic,FWD,102230,7.4,160,28365,3,5,hatchback,,2,no,full,France
4860,5 Series,2022,4.3,344,petrol,automatic,AWD,7768,11.9,262,67198,4,5,sedan,white,2,no,full,Spain
4861,X1,2023,1.5,182,petrol,automatic,FWD,4123,7.5,144,42741,5,5,suv,silver,1,no,partial,USA
4862,X7,2023,4.3,374,petrol,automatic,AWD,2398,10.8,253,135325,5,5,suv,grey,0,no,full,Germany
4863,1 Series,2010,2.9,231,hybrid,automatic,FWD,284354,5.8,113,4095,5,5,hatchback,white,3,yes,partial,Italy
4864,3 Series,2009,2.1,223,hybrid,manual,AWD,233936,5.2,134,16574,4,5,sedan,black,4,,partial,USA
4865,3 Series,2022,2.6,220,hybrid,automatic,AWD,33918,5.6,116,41445,4,5,sedan,grey,1,no,full,UK
4866,5 Series,2022,3.2,245,petrol,automatic,AWD,25370,,187,59840,4,5,sedan,grey,1,no,full,France
